card_id,account_id,card_type,card_status,issued_date
900693,112702,Debit,Blocked,2018-02-28
900694,111421,Credit,Active,2017-03-20
900695,110285,Debit,Active,2015-07-15
900696,113293,Debit,Active,2019-08-24
900697,109463,Debit,Active,2021-02-01
900698,111847,Debit,Active,2016-07-21
900699,102591,Debit,Active,2017-08-20
900700,104085,Credit,Blocked,2021-06-07
900701,101547,Debit,Blocked,2020-02-23
900702,103393,Debit,Active,2018-05-31
900703,105823,Debit,Active,2015-03-14
900704,113826,Credit,Active,2015-09-11
900705,100371,Debit,Active,2018-06-10
900706,113073,Debit,Active,2023-01-25
900707,113597,Credit,Active,2020-11-03
900708,104696,Debit,Active,2016-08-01
900709,102552,Debit,Active,2021-06-21
900710,111987,Debit,Active,2015-08-16
900711,106758,Debit,Active,2019-10-23
900712,101224,Debit,Active,2017-07-12
900713,102054,Debit,Active,2019-10-25
900714,112053,Credit,Active,2017-12-15
900715,114627,Debit,Active,2017-10-01
900716,110292,Debit,Active,2017-08-12
900717,110688,Debit,Active,2021-07-24
900718,112015,Debit,Active,2021-05-22
900719,101433,Debit,Active,2022-10-13
900720,109670,Debit,Active,2019-02-02
900721,106408,Debit,Active,2020-12-12
900722,114666,Debit,Active,2022-10-21
900723,104448,Debit,Active,2022-01-21
900724,111420,Debit,Active,2022-01-06
900725,105324,Debit,Active,2018-04-15
900726,100178,Debit,Active,2021-08-22
900727,103448,Debit,Active,2017-11-09
900728,102967,Debit,Active,2018-09-27
900729,109917,Debit,Active,2015-04-04
900730,101344,Credit,Active,2022-12-28
900731,112378,Debit,Active,2016-01-01
900732,100202,Debit,Active,2022-09-23
900733,113006,Debit,Blocked,2017-01-29
900734,114962,Debit,Active,2021-05-11
900735,103627,Debit,Active,2018-12-27
900736,113148,Debit,Active,2022-01-18
900737,104355,Debit,Active,2018-08-05
900738,110718,Debit,Active,2019-10-21
900739,101964,Debit,Active,2015-01-17
900740,109308,Debit,Active,2020-11-14
900741,110283,Debit,Active,2019-05-09
900742,102209,Credit,Active,2021-09-23
900743,108898,Debit,Active,2017-03-14
900744,103027,Debit,Active,2015-04-07
900745,106170,Debit,Active,2021-03-08
900746,101963,Debit,Active,2020-09-03
900747,102544,Credit,Active,2021-11-29
900748,111934,Debit,Active,2016-04-12
900749,109338,Debit,Active,2018-12-10
900750,112056,Debit,Active,2018-09-05
900751,102335,Debit,Active,2021-06-04
900752,111048,Debit,Active,2018-12-18
900753,112317,Debit,Active,2023-02-04
900754,108324,Debit,Active,2016-04-06
900755,100744,Credit,Active,2018-03-11
900756,112016,Debit,Active,2020-11-07
900757,111204,Debit,Active,2021-10-10
900758,107375,Debit,Active,2015-05-31
900759,110485,Debit,Active,2021-05-23
900760,106515,Debit,Active,2018-06-11
900761,101270,Debit,Active,2016-06-11
900762,104140,Debit,Active,2021-04-05
900763,113666,Debit,Active,2022-07-16
900764,106017,Debit,Active,2021-09-24
900765,100633,Debit,Blocked,2019-05-22
900766,109856,Credit,Active,2016-02-07
900767,109337,Credit,Active,2023-01-01
900768,106367,Debit,Active,2021-07-09
900769,102132,Credit,Active,2020-08-05
900770,102498,Debit,Active,2021-11-14
900771,106700,Debit,Active,2016-06-29
900772,110140,Debit,Active,2017-03-14
900773,103605,Credit,Active,2015-02-03
900774,106982,Credit,Active,2021-02-22
900775,113193,Debit,Active,2016-11-15
900776,113533,Debit,Active,2021-02-03
900777,106626,Debit,Active,2022-12-09
900778,107984,Debit,Active,2018-11-26
900779,110012,Debit,Active,2017-04-18
900780,105931,Debit,Active,2020-04-02
900781,112388,Debit,Blocked,2018-02-04
900782,105279,Debit,Active,2020-01-28
900783,107622,Debit,Active,2021-11-24
900784,103651,Debit,Active,2019-11-11
900785,103783,Credit,Active,2021-10-28
900786,106207,Debit,Active,2019-11-29
900787,111534,Debit,Active,2020-05-07
900788,107929,Debit,Active,2021-11-06
900789,101538,Debit,Active,2021-05-08
900790,110312,Debit,Active,2020-02-09
900791,100004,Debit,Active,2017-11-05
900792,101100,Debit,Active,2022-12-12
900793,108351,Credit,Active,2019-09-12
900794,109778,Debit,Active,2020-09-25
900795,103137,Debit,Active,2019-10-25
900796,112002,Debit,Active,2017-05-07
900797,107090,Debit,Active,2017-11-19
900798,110282,Debit,Active,2017-01-25
900799,104743,Debit,Active,2017-11-16
900800,105467,Debit,Active,2020-12-03
900801,112451,Debit,Active,2020-04-27
900802,104212,Debit,Active,2019-05-01
900803,101699,Debit,Active,2021-07-03
900804,111771,Debit,Active,2019-10-27
900805,100861,Credit,Active,2021-01-03
900806,102654,Debit,Active,2019-09-17
900807,113754,Debit,Active,2019-10-26
900808,106227,Debit,Active,2019-05-25
900809,106458,Debit,Active,2017-11-10
900810,102717,Debit,Active,2020-11-22
900811,106015,Credit,Active,2021-09-14
900812,112691,Debit,Blocked,2015-01-29
900813,110836,Debit,Active,2017-05-15
900814,104278,Debit,Active,2021-07-31
900815,108546,Debit,Active,2015-08-24
900816,105933,Debit,Active,2019-05-31
900817,114309,Debit,Active,2018-10-06
900818,114033,Credit,Active,2021-07-13
900819,101138,Debit,Active,2016-10-15
900820,101628,Debit,Blocked,2021-02-10
900821,108096,Debit,Active,2017-03-25
900822,111495,Debit,Active,2018-10-01
900823,110414,Debit,Active,2017-01-10
900824,104372,Debit,Active,2018-03-19
900825,103337,Debit,Active,2017-12-02
900826,109044,Credit,Active,2018-11-25
900827,112782,Debit,Active,2021-08-31
900828,104611,Debit,Active,2023-01-30
900829,113950,Debit,Active,2016-06-27
900830,102813,Credit,Active,2021-10-04
900831,101971,Debit,Active,2019-11-12
900832,100503,Debit,Active,2020-01-02
900833,110212,Debit,Active,2020-12-10
900834,112624,Debit,Active,2021-06-08
900835,102349,Credit,Active,2017-08-25
900836,101271,Debit,Active,2021-03-15
900837,112270,Debit,Active,2022-11-11
900838,110452,Credit,Active,2018-07-25
900839,110195,Debit,Blocked,2022-07-06
900840,111444,Debit,Active,2016-02-10
900841,107593,Debit,Blocked,2016-05-15
900842,110048,Debit,Active,2022-12-15
900843,104720,Debit,Blocked,2021-02-02
900844,110983,Debit,Active,2021-12-03
900845,112601,Credit,Active,2020-05-14
900846,112699,Debit,Active,2016-08-31
900847,107711,Debit,Active,2023-02-04
900848,109700,Debit,Active,2017-01-10
900849,105350,Debit,Active,2016-02-13
900850,101052,Debit,Blocked,2021-12-10
900851,113804,Debit,Active,2018-03-25
900852,100654,Credit,Blocked,2021-08-06
900853,108594,Debit,Active,2017-02-23
900854,107404,Credit,Active,2019-07-18
900855,114324,Debit,Active,2017-11-05
900856,110522,Credit,Active,2020-04-08
900857,102636,Debit,Active,2015-09-13
900858,106784,Debit,Active,2017-04-06
900859,109409,Debit,Active,2021-01-24
900860,111894,Debit,Active,2017-09-11
900861,109713,Credit,Active,2017-05-12
900862,104387,Debit,Active,2015-11-12
900863,108320,Debit,Active,2022-03-06
900864,110738,Debit,Active,2021-07-20
900865,114633,Debit,Active,2019-11-19
900866,100046,Debit,Active,2017-07-29
900867,111957,Debit,Active,2020-03-25
900868,104879,Debit,Active,2021-04-06
900869,104491,Debit,Active,2018-01-30
900870,101228,Debit,Active,2018-10-24
900871,100488,Debit,Active,2020-02-17
900872,105176,Credit,Active,2019-12-23
900873,101377,Debit,Active,2015-12-14
900874,103760,Debit,Active,2015-09-09
900875,100742,Debit,Active,2021-12-02
900876,110076,Debit,Active,2015-05-05
900877,113809,Debit,Active,2017-07-17
900878,105393,Debit,Active,2019-07-01
900879,106458,Debit,Active,2023-01-13
900880,101042,Debit,Active,2021-11-08
900881,113827,Debit,Active,2023-02-06
900882,101235,Debit,Active,2018-07-21
900883,114001,Debit,Active,2017-08-17
900884,112601,Debit,Active,2018-07-31
900885,106796,Debit,Active,2021-06-12
900886,112924,Credit,Blocked,2023-01-22
900887,101899,Debit,Active,2021-03-11
900888,100833,Debit,Active,2021-08-30
900889,108562,Debit,Active,2015-01-24
900890,104060,Debit,Active,2021-01-21
900891,107218,Debit,Active,2015-12-11
900892,102669,Credit,Active,2015-05-28
900893,111208,Credit,Active,2015-02-13
900894,105045,Debit,Active,2021-06-18
900895,114154,Debit,Active,2019-04-08
900896,112687,Debit,Active,2021-05-20
900897,104138,Debit,Active,2016-12-21
900898,107086,Debit,Active,2017-08-08
900899,100496,Debit,Active,2021-03-01
900900,110114,Debit,Active,2020-11-29
900901,106797,Debit,Active,2020-12-08
900902,111203,Debit,Active,2018-01-05
900903,108744,Debit,Active,2019-05-08
900904,113252,Debit,Blocked,2015-05-19
900905,110228,Credit,Active,2018-02-24
900906,105074,Credit,Active,2015-02-12
900907,112037,Debit,Active,2018-05-26
900908,102197,Debit,Active,2017-02-27
900909,100635,Debit,Active,2018-02-22
900910,110933,Credit,Blocked,2017-04-02
900911,100347,Debit,Active,2019-04-21
900912,105790,Debit,Active,2017-12-16
900913,107581,Debit,Active,2016-01-28
900914,101282,Debit,Active,2019-07-07
900915,104725,Debit,Active,2021-11-11
900916,100593,Credit,Active,2022-12-10
900917,106389,Debit,Active,2017-09-05
900918,104939,Debit,Active,2015-05-30
900919,108805,Debit,Blocked,2022-01-09
900920,101410,Debit,Blocked,2019-06-06
900921,103950,Debit,Active,2023-02-02
900922,101112,Debit,Active,2018-02-07
900923,101983,Debit,Blocked,2021-07-03
900924,100716,Debit,Active,2019-03-15
900925,112907,Debit,Active,2017-05-17
900926,106274,Debit,Active,2018-06-29
900927,103796,Credit,Active,2021-07-14
900928,106521,Debit,Active,2015-06-25
900929,102450,Debit,Blocked,2020-08-25
900930,113609,Debit,Active,2020-02-03
900931,110530,Debit,Active,2020-11-21
900932,103103,Debit,Active,2020-05-21
900933,107356,Debit,Active,2020-03-03
900934,100478,Debit,Active,2020-12-08
900935,114816,Debit,Active,2022-05-29
900936,104067,Debit,Active,2017-01-23
900937,107147,Debit,Active,2020-09-11
900938,112315,Debit,Active,2019-05-01
900939,101459,Credit,Active,2019-01-24
900940,103627,Credit,Active,2019-02-26
900941,102689,Debit,Active,2015-06-16
900942,114568,Debit,Active,2020-09-09
900943,108029,Debit,Active,2016-02-08
900944,109873,Credit,Active,2022-08-18
900945,106890,Debit,Active,2019-05-14
900946,103780,Credit,Active,2018-12-08
900947,109063,Debit,Active,2015-07-26
900948,109954,Debit,Active,2016-02-04
900949,105532,Debit,Active,2021-11-28
900950,111864,Debit,Active,2016-01-14
900951,102899,Debit,Active,2022-07-28
900952,106989,Debit,Active,2018-06-08
900953,111766,Debit,Active,2020-08-02
900954,110804,Debit,Blocked,2021-08-15
900955,114980,Debit,Active,2017-11-15
900956,109237,Debit,Active,2015-06-11
900957,103479,Debit,Blocked,2019-01-31
900958,104913,Debit,Active,2018-06-09
900959,102664,Debit,Blocked,2017-11-15
900960,107083,Debit,Active,2016-04-05
900961,102383,Debit,Active,2015-11-14
900962,110058,Debit,Active,2021-12-05
900963,106000,Debit,Active,2021-11-08
900964,113833,Debit,Active,2022-05-20
900965,111446,Debit,Active,2017-10-24
900966,102296,Debit,Blocked,2020-01-08
900967,114185,Debit,Blocked,2023-01-26
900968,102060,Debit,Active,2017-02-21
900969,101995,Debit,Active,2022-12-01
900970,110013,Debit,Active,2018-10-25
900971,103378,Debit,Active,2019-12-18
900972,112559,Debit,Blocked,2022-08-29
900973,103986,Debit,Active,2021-09-16
900974,110200,Credit,Blocked,2019-07-22
900975,104779,Credit,Active,2020-03-24
900976,104224,Credit,Active,2022-11-21
900977,107588,Debit,Active,2019-12-08
900978,112157,Debit,Active,2017-03-15
900979,100562,Credit,Blocked,2018-08-10
900980,107032,Debit,Active,2016-03-05
900981,105549,Debit,Active,2017-06-30
900982,103052,Debit,Active,2016-03-13
900983,103116,Debit,Active,2015-12-23
900984,102881,Debit,Active,2017-10-13
900985,104819,Debit,Blocked,2017-05-15
900986,110924,Credit,Active,2016-04-22
900987,103756,Credit,Active,2020-08-05
900988,112744,Debit,Active,2015-05-20
900989,111275,Debit,Active,2018-06-21
900990,105553,Debit,Active,2021-09-08
900991,100127,Credit,Active,2022-12-23
900992,113235,Debit,Active,2020-12-20
900993,112034,Debit,Active,2018-01-20
900994,110619,Debit,Active,2020-07-05
900995,112597,Debit,Active,2018-06-08
900996,100141,Debit,Active,2017-06-29
900997,106231,Debit,Active,2017-04-12
900998,108719,Credit,Active,2019-07-21
900999,109393,Credit,Active,2015-10-03
901000,101610,Debit,Active,2021-04-20
901001,114100,Credit,Active,2019-07-08
901002,104889,Credit,Active,2017-01-10
901003,108717,Debit,Active,2018-02-18
901004,101881,Credit,Active,2018-12-24
901005,105645,Credit,Active,2020-09-23
901006,106075,Debit,Active,2016-11-12
901007,107192,Credit,Blocked,2022-07-26
901008,105250,Debit,Active,2021-12-15
901009,106518,Debit,Active,2022-04-20
901010,105864,Debit,Active,2020-08-27
901011,112042,Debit,Active,2022-11-01
901012,109913,Credit,Active,2017-08-27
901013,103637,Debit,Blocked,2020-07-28
901014,114818,Debit,Active,2015-03-22
901015,104584,Debit,Active,2018-02-21
901016,105812,Debit,Active,2015-10-25
901017,103073,Debit,Active,2016-09-26
901018,106610,Debit,Active,2016-07-27
901019,108790,Debit,Active,2023-03-01
901020,100359,Debit,Active,2021-12-12
901021,106754,Debit,Active,2022-06-23
901022,106933,Debit,Active,2019-06-30
901023,105179,Debit,Active,2022-11-15
901024,105269,Debit,Active,2023-03-06
901025,101176,Credit,Active,2015-06-21
901026,101663,Debit,Active,2016-02-07
901027,107968,Debit,Active,2018-07-23
901028,104444,Debit,Active,2015-12-28
901029,103417,Debit,Active,2020-08-10
901030,113007,Debit,Active,2017-10-25
901031,106448,Debit,Active,2019-04-03
901032,101353,Debit,Active,2017-04-24
901033,103360,Debit,Active,2018-12-30
901034,109896,Credit,Active,2016-07-03
901035,110722,Debit,Active,2016-09-22
901036,107341,Debit,Active,2022-09-17
901037,113509,Credit,Active,2019-11-25
901038,105327,Debit,Active,2022-10-15
901039,104879,Debit,Blocked,2017-03-12
901040,114770,Debit,Active,2020-06-06
901041,110240,Debit,Active,2022-07-30
901042,114949,Debit,Active,2018-05-17
901043,102952,Debit,Active,2016-01-06
901044,102099,Debit,Active,2015-06-16
901045,107547,Credit,Active,2015-08-16
901046,111026,Debit,Active,2021-04-20
901047,112458,Debit,Active,2022-06-27
901048,102657,Debit,Active,2020-07-28
901049,114077,Debit,Blocked,2016-06-25
901050,113111,Debit,Blocked,2021-02-15
901051,103816,Credit,Active,2018-02-21
901052,114712,Debit,Active,2018-04-18
901053,103507,Debit,Active,2022-03-06
901054,113522,Debit,Active,2022-01-12
901055,109637,Debit,Active,2017-07-20
901056,108228,Debit,Active,2021-04-06
901057,108579,Debit,Active,2015-02-18
901058,112182,Debit,Active,2018-02-19
901059,100298,Debit,Active,2016-12-20
901060,111074,Debit,Active,2020-05-03
901061,102573,Debit,Active,2016-08-14
901062,109974,Debit,Active,2022-07-06
901063,102882,Debit,Active,2019-05-01
901064,100067,Credit,Active,2017-12-21
901065,109685,Debit,Active,2023-01-17
901066,113555,Debit,Active,2019-06-17
901067,104321,Debit,Active,2016-10-26
901068,106634,Debit,Active,2017-03-29
901069,106326,Debit,Active,2017-05-19
901070,107529,Debit,Active,2021-09-05
901071,108785,Debit,Active,2021-10-01
901072,107216,Debit,Active,2016-10-12
901073,111008,Debit,Active,2017-10-11
901074,112269,Debit,Active,2015-12-08
901075,110986,Debit,Blocked,2019-05-13
901076,106802,Debit,Active,2022-07-03
901077,102279,Debit,Active,2022-03-07
901078,111579,Debit,Active,2016-06-21
901079,109621,Debit,Active,2020-12-15
901080,104401,Debit,Active,2016-06-05
901081,105669,Debit,Active,2020-02-03
901082,107959,Debit,Active,2018-09-29
901083,103418,Debit,Active,2017-10-26
901084,113250,Debit,Active,2017-01-29
901085,106117,Debit,Active,2021-12-06
901086,106795,Debit,Active,2020-06-21
901087,110795,Debit,Blocked,2021-10-24
901088,102035,Debit,Active,2015-03-18
901089,112848,Credit,Active,2018-04-03
901090,101650,Debit,Active,2016-08-25
901091,112035,Debit,Active,2016-07-11
901092,102987,Debit,Active,2017-02-15
901093,108545,Debit,Active,2019-10-13
901094,102735,Debit,Active,2020-09-04
901095,101702,Debit,Blocked,2019-04-07
901096,114585,Debit,Active,2018-12-26
901097,114819,Debit,Active,2021-05-18
901098,109577,Debit,Active,2017-01-09
901099,101557,Credit,Active,2016-06-12
901100,110344,Credit,Active,2021-07-19
901101,114995,Debit,Active,2017-12-03
901102,112270,Debit,Active,2016-01-28
901103,106639,Credit,Active,2018-07-08
901104,114992,Debit,Blocked,2018-05-24
901105,105173,Credit,Blocked,2022-02-14
901106,112334,Debit,Blocked,2022-02-15
901107,108209,Debit,Active,2019-11-17
901108,104118,Debit,Active,2017-08-25
901109,104566,Credit,Active,2017-03-14
901110,104056,Debit,Active,2018-09-23
901111,109406,Credit,Active,2021-04-11
901112,113720,Credit,Active,2016-08-11
901113,111374,Debit,Active,2015-03-08
901114,101072,Debit,Active,2020-12-27
901115,109613,Debit,Active,2019-07-09
901116,102033,Debit,Active,2015-05-24
901117,107251,Debit,Active,2021-07-03
901118,113000,Credit,Active,2020-03-02
901119,104780,Debit,Active,2023-02-03
901120,114518,Debit,Blocked,2022-09-09
901121,111967,Debit,Active,2019-05-08
901122,101463,Credit,Active,2015-10-26
901123,102351,Debit,Blocked,2018-04-08
901124,111364,Debit,Active,2017-05-25
901125,104468,Debit,Active,2019-08-23
901126,105197,Debit,Active,2017-08-02
901127,112992,Debit,Blocked,2022-09-08
901128,114333,Debit,Active,2021-04-25
901129,113258,Credit,Active,2016-06-28
901130,102073,Credit,Active,2021-06-30
901131,107425,Debit,Active,2017-11-01
901132,103210,Debit,Active,2016-02-22
901133,106905,Debit,Active,2019-01-26
901134,108791,Debit,Active,2022-09-17
901135,108933,Credit,Active,2019-06-06
901136,107110,Debit,Active,2022-10-22
901137,107483,Credit,Active,2017-08-04
901138,112385,Debit,Active,2019-10-29
901139,102349,Debit,Active,2020-10-02
901140,102422,Debit,Active,2019-07-15
901141,113891,Credit,Active,2021-05-24
901142,104994,Debit,Active,2015-05-24
901143,101639,Debit,Active,2018-03-22
901144,114067,Credit,Active,2019-06-22
901145,105857,Debit,Active,2017-12-14
901146,101249,Debit,Active,2020-05-05
901147,108471,Debit,Active,2022-10-02
901148,109728,Credit,Active,2020-02-03
901149,108620,Debit,Active,2022-10-31
901150,106480,Debit,Active,2018-09-11
901151,112430,Debit,Active,2020-03-23
901152,108017,Debit,Active,2015-06-24
901153,109604,Credit,Active,2019-03-28
901154,101888,Debit,Blocked,2020-01-18
901155,110620,Debit,Blocked,2018-05-03
901156,101601,Debit,Active,2018-11-19
901157,100350,Debit,Blocked,2022-03-10
901158,105826,Credit,Active,2019-12-22
901159,106840,Debit,Active,2020-07-18
901160,106389,Debit,Active,2017-06-06
901161,108121,Debit,Active,2019-01-09
901162,107959,Debit,Active,2020-07-10
901163,102472,Debit,Active,2020-02-12
901164,110072,Debit,Active,2020-04-09
901165,102288,Debit,Active,2016-02-22
901166,106040,Debit,Active,2022-05-24
901167,105179,Debit,Active,2015-10-31
901168,114398,Debit,Active,2022-11-10
901169,101620,Debit,Active,2021-08-25
901170,102413,Credit,Active,2017-03-29
901171,107098,Debit,Active,2021-09-01
901172,101654,Debit,Active,2021-04-26
901173,101456,Debit,Active,2015-07-19
901174,101752,Debit,Active,2021-08-29
901175,109521,Debit,Active,2020-01-25
