account_id,customer_id,account_type,balance,currency,status,opened_date
100479,6715,Savings,19649.05,NGN,Active,2018-07-03
100480,4655,Savings,190574.09,NGN,Closed,2013-03-30
100481,1897,Savings,190305.91,NGN,Active,2014-04-07
100482,7126,Savings,1383024.65,NGN,Active,2016-12-22
100483,6687,Fixed,198310.55,NGN,Active,2021-06-22
100484,2295,Savings,196694.36,NGN,Active,2014-10-16
100485,7403,Savings,170320.11,NGN,Active,2011-11-18
100486,1356,Savings,9544.7,NGN,Active,2019-02-08
100487,1195,Savings,177106.52,NGN,Dormant,2021-12-04
100488,1499,Fixed,154306.96,NGN,Active,2019-03-18
100489,2890,Savings,138799.86,NGN,Active,2023-12-26
100490,9221,Savings,65042.24,NGN,Active,2022-09-21
100491,516,Savings,303019.75,NGN,Dormant,2016-10-07
100492,4583,Current,55587.04,NGN,Active,2015-10-18
100493,6799,Savings,353605.37,NGN,Active,2017-05-25
100494,9090,Savings,249444.96,NGN,Closed,2012-07-01
100495,5553,Savings,761165.17,NGN,Active,2010-07-01
100496,1672,Savings,97692.25,NGN,Active,2022-04-03
100497,2772,Savings,708502.96,NGN,Active,2010-07-22
100498,5400,Savings,205570.13,NGN,Closed,2011-05-10
100499,4859,Savings,149831.74,NGN,Active,2013-10-04
100500,3043,Current,63675.55,NGN,Active,2014-05-22
100501,694,Current,251487.75,NGN,Active,2019-04-21
100502,6353,Fixed,96403.97,NGN,Active,2019-09-10
100503,6862,Savings,157839.83,NGN,Active,2018-08-13
100504,7659,Savings,382758.23,NGN,Active,2013-10-07
100505,7996,Savings,157344.82,NGN,Active,2013-12-09
100506,8351,Current,230718.98,NGN,Active,2020-01-04
100507,7168,Savings,860274.63,NGN,Active,2010-01-06
100508,6198,Savings,302279.06,NGN,Active,2012-02-23
100509,4489,Savings,77106.1,NGN,Active,2018-11-14
100510,8436,Current,104189.78,NGN,Active,2024-07-14
100511,3746,Fixed,190000.55,NGN,Active,2020-03-29
100512,5836,Savings,1679013.39,NGN,Dormant,2011-11-11
100513,4840,Current,37490.3,NGN,Active,2014-06-29
100514,5456,Savings,200620.01,NGN,Active,2023-07-05
100515,7312,Savings,730059.88,NGN,Active,2022-01-12
100516,6982,Savings,320003.04,NGN,Active,2014-06-12
100517,2950,Savings,140736.11,NGN,Active,2020-07-20
100518,8483,Current,24548.53,NGN,Active,2021-04-14
100519,5737,Savings,858195.66,NGN,Active,2015-06-15
100520,8323,Savings,96709.93,NGN,Active,2019-06-17
100521,5397,Savings,57051.89,NGN,Dormant,2017-10-10
100522,1415,Savings,214488.88,NGN,Active,2016-06-19
100523,8094,Fixed,782192.37,NGN,Closed,2018-04-28
100524,6071,Current,254070.51,NGN,Dormant,2010-12-29
100525,3929,Current,108980.94,NGN,Active,2021-03-05
100526,6211,Savings,213801.0,NGN,Active,2023-04-12
100527,5866,Savings,185406.48,NGN,Active,2018-08-01
100528,8585,Current,97253.06,NGN,Active,2019-06-26
100529,4073,Savings,175252.62,NGN,Active,2023-05-15
100530,2085,Savings,65728.39,NGN,Active,2023-07-11
100531,8789,Savings,54836.53,NGN,Closed,2013-12-19
100532,9752,Current,298880.76,NGN,Dormant,2017-08-20
100533,4988,Current,105461.56,NGN,Active,2018-09-21
100534,3198,Savings,158221.03,NGN,Active,2021-09-08
100535,9608,Current,69628.75,NGN,Dormant,2020-11-05
100536,7665,Current,87232.84,NGN,Active,2021-06-25
100537,7625,Savings,95625.85,NGN,Active,2023-05-13
100538,1030,Current,85304.89,NGN,Active,2023-01-16
100539,849,Savings,103689.41,NGN,Active,2010-05-22
100540,2998,Fixed,202233.87,NGN,Dormant,2020-07-30
100541,5485,Savings,750832.75,NGN,Active,2014-04-29
100542,6801,Savings,375870.54,NGN,Active,2024-12-13
100543,9523,Current,112642.09,NGN,Active,2018-06-22
100544,1026,Savings,81159.03,NGN,Active,2012-12-30
100545,9010,Current,22996.37,NGN,Active,2012-08-01
100546,6372,Savings,77616.92,NGN,Active,2019-01-04
100547,1223,Savings,48618.4,NGN,Active,2014-11-20
100548,7932,Savings,172813.5,NGN,Active,2024-12-17
100549,9616,Current,1020121.34,NGN,Active,2021-07-15
100550,3511,Savings,105376.22,NGN,Active,2022-02-07
100551,3534,Current,32925.36,NGN,Active,2024-01-15
100552,3117,Savings,131190.42,NGN,Dormant,2023-09-22
100553,5556,Savings,100217.62,NGN,Dormant,2018-04-28
100554,1569,Savings,651609.81,NGN,Active,2022-06-13
100555,408,Fixed,20470.12,NGN,Active,2010-06-13
100556,1109,Current,54677.06,NGN,Active,2015-02-28
100557,2904,Savings,375906.2,NGN,Active,2021-07-22
100558,6173,Fixed,28954.63,NGN,Active,2015-07-28
100559,1072,Fixed,305946.96,NGN,Dormant,2018-11-06
100560,3218,Savings,78285.12,NGN,Closed,2018-12-29
100561,9232,Savings,503273.98,NGN,Active,2012-03-03
100562,8539,Savings,154221.01,NGN,Active,2012-04-15
100563,6431,Savings,136539.13,NGN,Active,2010-07-31
100564,3356,Savings,314482.88,NGN,Active,2015-02-16
100565,7144,Fixed,166202.72,NGN,Active,2022-05-19
100566,3635,Savings,41784.0,NGN,Active,2020-10-22
100567,5659,Current,91773.13,NGN,Active,2014-01-13
100568,377,Fixed,27177.25,NGN,Active,2014-10-29
100569,3452,Current,62895.51,NGN,Active,2021-06-04
100570,9124,Savings,15480.1,NGN,Active,2018-03-27
100571,1852,Savings,2130862.03,NGN,Active,2016-05-26
100572,8956,Current,158110.24,NGN,Active,2018-03-31
100573,4841,Savings,292542.56,NGN,Active,2012-12-10
100574,4153,Current,64940.88,NGN,Active,2016-07-30
100575,4783,Savings,290168.16,NGN,Dormant,2015-08-25
100576,4210,Savings,381234.07,NGN,Active,2012-09-13
100577,5850,Current,455821.45,NGN,Closed,2011-05-16
100578,7236,Savings,148614.61,NGN,Active,2018-03-19
100579,2352,Current,497314.47,NGN,Closed,2019-10-29
100580,3046,Current,83414.86,NGN,Active,2021-01-05
100581,9292,Current,245625.97,NGN,Active,2021-12-10
100582,5743,Savings,171630.26,NGN,Dormant,2018-08-23
100583,1648,Savings,44682.33,NGN,Active,2019-03-03
100584,2782,Current,21746.36,NGN,Active,2014-12-31
100585,8057,Current,117139.36,NGN,Closed,2012-05-12
100586,9692,Savings,117611.9,NGN,Dormant,2014-04-26
100587,2,Savings,120982.59,NGN,Active,2010-03-21
100588,8015,Current,516578.83,NGN,Active,2012-07-11
100589,5160,Current,739561.01,NGN,Dormant,2010-08-02
100590,7851,Current,335351.93,NGN,Active,2014-09-23
100591,2105,Savings,310509.31,NGN,Active,2015-06-07
100592,6156,Current,149057.62,NGN,Closed,2022-10-11
100593,8650,Current,197647.77,NGN,Active,2020-03-29
100594,7492,Savings,261066.88,NGN,Active,2010-09-23
100595,4787,Savings,189864.61,NGN,Active,2011-12-03
100596,8733,Savings,312326.33,NGN,Active,2017-04-06
100597,1821,Savings,171164.06,NGN,Active,2018-09-22
100598,2387,Current,94395.91,NGN,Active,2010-06-28
100599,3443,Savings,216993.48,NGN,Dormant,2010-09-04
100600,8121,Savings,125542.07,NGN,Active,2017-09-12
100601,7266,Savings,804151.87,NGN,Dormant,2016-09-25
100602,9275,Savings,101709.03,NGN,Active,2015-10-14
100603,376,Savings,3781684.98,NGN,Active,2018-03-20
100604,5156,Current,988204.41,NGN,Dormant,2021-01-07
100605,9729,Current,46823.24,NGN,Active,2018-01-26
100606,7002,Current,644884.76,NGN,Active,2015-04-04
100607,8579,Current,141771.08,NGN,Active,2010-01-29
100608,9004,Savings,303185.45,NGN,Active,2018-08-31
100609,183,Current,922047.44,NGN,Dormant,2021-03-19
100610,9663,Current,69389.16,NGN,Active,2016-09-29
100611,7762,Current,97759.67,NGN,Active,2017-04-12
100612,9976,Savings,372788.7,NGN,Dormant,2020-07-26
100613,3300,Fixed,108722.44,NGN,Active,2019-06-16
100614,2877,Savings,14082.21,NGN,Closed,2014-04-14
100615,7217,Savings,469802.77,NGN,Active,2018-12-25
100616,2860,Current,244347.58,NGN,Active,2024-08-28
100617,5044,Current,158630.37,NGN,Active,2021-09-06
100618,1823,Current,186773.66,NGN,Active,2024-09-07
100619,2993,Current,1909103.06,NGN,Active,2016-03-21
100620,4398,Savings,495800.97,NGN,Active,2024-01-03
100621,6760,Fixed,63129.21,NGN,Active,2018-05-28
100622,1089,Savings,186348.8,NGN,Active,2020-03-08
100623,1493,Fixed,599926.81,NGN,Active,2016-01-08
100624,5597,Savings,586176.98,NGN,Active,2016-05-07
100625,1354,Savings,31172.91,NGN,Active,2012-10-05
100626,2057,Current,93769.18,NGN,Dormant,2014-10-05
100627,1428,Savings,46754.17,NGN,Active,2015-04-01
100628,643,Savings,328940.22,NGN,Active,2022-06-03
100629,4924,Savings,60004.84,NGN,Active,2017-09-09
100630,4961,Savings,899991.34,NGN,Active,2014-01-26
100631,7474,Current,676603.22,NGN,Dormant,2013-08-05
100632,8840,Savings,124058.63,NGN,Active,2017-03-21
100633,914,Fixed,40485.85,NGN,Active,2011-10-27
100634,3870,Savings,68330.7,NGN,Dormant,2017-11-07
100635,6241,Current,267314.01,NGN,Active,2022-02-28
100636,2326,Fixed,415569.68,NGN,Active,2016-05-19
100637,9098,Savings,156013.94,NGN,Active,2021-05-20
100638,993,Savings,9654.41,NGN,Active,2023-07-10
100639,4592,Savings,343880.57,NGN,Active,2020-01-30
100640,3559,Current,17633.29,NGN,Active,2017-08-20
100641,9425,Current,15819.08,NGN,Active,2021-03-28
100642,6153,Savings,488019.72,NGN,Closed,2016-12-14
100643,1327,Savings,44153.58,NGN,Dormant,2021-11-30
100644,7827,Current,214415.29,NGN,Active,2013-08-28
100645,4013,Savings,180076.76,NGN,Active,2023-08-24
100646,5595,Savings,67114.01,NGN,Active,2011-12-24
100647,2721,Current,204176.33,NGN,Active,2022-05-12
100648,1791,Fixed,88843.46,NGN,Active,2024-09-08
100649,410,Savings,171496.88,NGN,Dormant,2018-04-06
100650,1655,Savings,106423.49,NGN,Active,2022-01-06
100651,7279,Current,93751.08,NGN,Active,2019-09-26
100652,5538,Savings,78778.27,NGN,Active,2018-05-08
100653,5823,Fixed,60579.08,NGN,Active,2011-11-04
100654,6044,Fixed,415717.57,NGN,Active,2016-11-29
100655,5846,Savings,98893.09,NGN,Active,2022-05-18
100656,5198,Current,46875.88,NGN,Active,2010-06-27
100657,3590,Current,103789.76,NGN,Active,2013-08-12
100658,1070,Savings,91070.7,NGN,Active,2012-08-18
100659,6052,Savings,105505.66,NGN,Dormant,2019-03-23
100660,2673,Savings,356742.06,NGN,Active,2013-02-14
100661,7696,Savings,81589.1,NGN,Dormant,2015-01-21
100662,6395,Savings,107203.66,NGN,Active,2012-12-26
100663,4552,Savings,330203.12,NGN,Active,2023-06-03
100664,941,Savings,265222.31,NGN,Dormant,2016-04-20
100665,5370,Savings,76435.6,NGN,Active,2014-02-21
100666,6116,Current,471008.49,NGN,Dormant,2020-09-23
100667,7728,Savings,442572.05,NGN,Active,2014-05-12
100668,7793,Current,409660.8,NGN,Active,2014-02-06
100669,2658,Savings,227025.96,NGN,Active,2023-10-20
100670,7128,Savings,134453.88,NGN,Active,2010-09-15
100671,8853,Savings,49931.2,NGN,Closed,2019-04-25
100672,5930,Current,35526.71,NGN,Dormant,2015-01-19
100673,6619,Current,148260.89,NGN,Active,2020-10-31
100674,2944,Current,165317.36,NGN,Closed,2017-09-11
100675,306,Current,122111.31,NGN,Active,2022-10-15
100676,9049,Savings,144047.55,NGN,Active,2024-05-19
100677,2942,Current,729397.91,NGN,Active,2018-08-13
100678,449,Fixed,974911.15,NGN,Active,2014-10-06
100679,7449,Current,48216.63,NGN,Active,2024-12-04
100680,2795,Fixed,223544.52,NGN,Active,2015-01-29
100681,1231,Savings,172329.87,NGN,Active,2017-06-10
100682,5499,Current,341964.19,NGN,Active,2016-11-06
100683,482,Current,1095693.76,NGN,Active,2013-05-06
100684,6418,Current,1806315.99,NGN,Active,2020-03-20
100685,6425,Current,359181.19,NGN,Active,2013-11-18
100686,3069,Savings,170089.13,NGN,Active,2011-06-29
100687,3428,Current,109226.56,NGN,Active,2011-09-14
100688,5054,Fixed,2509156.74,NGN,Active,2017-05-15
100689,9353,Savings,69971.49,NGN,Active,2023-01-04
100690,1193,Fixed,402310.8,NGN,Active,2011-05-09
100691,8031,Savings,121707.63,NGN,Active,2019-11-24
100692,7446,Savings,37328.28,NGN,Active,2014-01-06
100693,4326,Savings,1074177.49,NGN,Active,2022-05-17
100694,1518,Current,23945.03,NGN,Active,2018-05-11
100695,2025,Savings,15311.49,NGN,Closed,2023-12-12
100696,8681,Current,351557.02,NGN,Active,2017-06-01
100697,9901,Savings,116453.41,NGN,Closed,2013-03-25
100698,1300,Savings,261647.57,NGN,Active,2016-12-23
100699,4093,Savings,161482.32,NGN,Active,2016-11-17
100700,7033,Savings,315109.94,NGN,Active,2021-01-13
100701,3724,Savings,117563.53,NGN,Active,2023-06-29
100702,1086,Savings,439090.12,NGN,Active,2011-07-15
100703,3205,Savings,453227.68,NGN,Dormant,2020-03-19
100704,2860,Fixed,894306.22,NGN,Active,2018-06-02
100705,9373,Current,653718.52,NGN,Active,2015-11-04
100706,5409,Savings,144770.7,NGN,Dormant,2016-05-02
100707,8023,Savings,350030.7,NGN,Active,2017-08-02
100708,5476,Savings,257584.16,NGN,Active,2021-08-17
100709,6962,Current,258643.01,NGN,Dormant,2018-08-06
100710,3531,Fixed,37943.55,NGN,Active,2011-07-17
100711,3579,Current,372704.59,NGN,Active,2024-03-02
100712,9794,Savings,317938.48,NGN,Active,2022-09-05
100713,2276,Savings,1205388.4,NGN,Active,2012-06-18
100714,4526,Fixed,586625.07,NGN,Active,2014-08-05
100715,145,Savings,191861.79,NGN,Active,2020-05-04
100716,2209,Savings,145520.67,NGN,Active,2015-06-22
100717,8481,Savings,53934.0,NGN,Active,2019-11-12
100718,5472,Current,1201985.21,NGN,Active,2022-09-09
100719,4180,Savings,50414.91,NGN,Active,2017-06-07
100720,534,Current,20829.14,NGN,Active,2022-09-24
100721,6269,Savings,437953.41,NGN,Closed,2015-04-20
100722,181,Savings,179091.92,NGN,Active,2014-06-12
100723,3033,Savings,217695.64,NGN,Active,2016-07-08
100724,9260,Savings,199830.76,NGN,Active,2016-03-23
100725,930,Savings,50825.31,NGN,Active,2022-04-13
100726,7964,Savings,244198.73,NGN,Active,2024-04-14
100727,4515,Savings,114112.16,NGN,Active,2012-06-11
100728,964,Fixed,97826.59,NGN,Active,2017-07-08
100729,6921,Savings,778665.98,NGN,Closed,2014-08-28
100730,3350,Current,388559.08,NGN,Active,2017-12-01
100731,7385,Savings,12951.73,NGN,Dormant,2013-03-19
100732,3157,Savings,206475.79,NGN,Active,2011-11-17
100733,2841,Current,525792.15,NGN,Active,2021-01-08
100734,7505,Savings,41334.52,NGN,Active,2018-01-19
100735,2127,Savings,62941.77,NGN,Active,2022-01-29
100736,5639,Savings,489085.09,NGN,Active,2017-09-23
100737,3899,Current,98776.47,NGN,Closed,2011-12-05
100738,1760,Current,18471.0,NGN,Active,2010-08-11
100739,1480,Fixed,609086.81,NGN,Active,2024-05-02
100740,4803,Savings,134358.03,NGN,Active,2023-03-25
100741,7652,Savings,245504.99,NGN,Dormant,2025-01-12
100742,977,Savings,154166.68,NGN,Active,2013-11-27
100743,9153,Current,558536.22,NGN,Dormant,2013-12-05
100744,3428,Fixed,48587.66,NGN,Active,2024-06-19
100745,81,Savings,337907.7,NGN,Active,2021-04-05
100746,7290,Current,694238.54,NGN,Active,2015-09-09
100747,4666,Current,36889.91,NGN,Active,2019-04-25
100748,2860,Current,72150.05,NGN,Active,2023-09-02
100749,9849,Current,993609.08,NGN,Closed,2012-06-17
100750,1072,Savings,534602.73,NGN,Active,2014-01-01
100751,9853,Current,66088.64,NGN,Dormant,2019-01-04
100752,2457,Savings,42789.55,NGN,Dormant,2023-09-30
100753,9017,Current,222115.09,NGN,Active,2023-06-12
100754,3085,Savings,233882.52,NGN,Dormant,2021-10-08
100755,1869,Fixed,152503.52,NGN,Dormant,2011-08-19
100756,3852,Current,2119477.99,NGN,Active,2019-12-29
100757,6368,Current,331514.28,NGN,Active,2012-01-02
100758,4323,Savings,64570.41,NGN,Active,2013-03-15
100759,988,Current,520953.06,NGN,Active,2024-08-17
100760,5484,Current,173510.82,NGN,Active,2016-01-05
100761,8383,Current,77312.63,NGN,Active,2018-03-08
100762,8184,Fixed,438511.97,NGN,Active,2010-09-27
100763,6846,Savings,825009.79,NGN,Closed,2021-11-19
100764,8052,Current,206371.71,NGN,Active,2011-01-05
100765,1024,Savings,55548.29,NGN,Active,2015-02-25
100766,7607,Savings,184319.78,NGN,Active,2022-08-11
100767,3295,Current,56851.96,NGN,Active,2013-07-24
100768,7128,Current,208804.61,NGN,Active,2020-07-29
100769,8052,Savings,373221.79,NGN,Active,2020-11-01
100770,3114,Current,18503.51,NGN,Dormant,2011-03-30
100771,3664,Savings,357564.52,NGN,Active,2013-05-19
100772,5746,Savings,107889.47,NGN,Active,2011-02-14
100773,7532,Current,87683.92,NGN,Active,2022-08-16
100774,1157,Savings,37795.03,NGN,Active,2021-05-24
100775,9904,Savings,49968.49,NGN,Dormant,2024-04-29
100776,8355,Savings,1133832.12,NGN,Active,2010-07-18
100777,4400,Current,414273.12,NGN,Active,2011-05-21
100778,2795,Savings,676145.6,NGN,Active,2013-07-17
100779,8246,Savings,63382.03,NGN,Active,2013-05-10
100780,8566,Savings,1177051.58,NGN,Dormant,2015-11-11
100781,9069,Current,151257.49,NGN,Active,2016-11-28
100782,5547,Savings,68342.77,NGN,Active,2017-03-28
100783,6894,Savings,49719.39,NGN,Dormant,2018-01-28
100784,5162,Savings,51370.03,NGN,Dormant,2010-01-21
100785,7783,Savings,71588.71,NGN,Active,2011-12-15
100786,8119,Savings,60884.67,NGN,Active,2018-08-09
100787,2866,Savings,440081.24,NGN,Dormant,2015-04-16
100788,6486,Savings,2845581.32,NGN,Active,2010-10-30
100789,2709,Savings,124029.65,NGN,Active,2020-05-22
100790,3289,Savings,126695.1,NGN,Active,2010-08-07
100791,8232,Savings,21086.06,NGN,Active,2012-10-01
100792,1655,Savings,58818.52,NGN,Active,2011-06-13
100793,798,Current,27365.89,NGN,Active,2017-10-06
100794,8902,Current,398232.57,NGN,Active,2012-12-15
100795,5613,Savings,1365132.23,NGN,Active,2021-06-18
100796,25,Savings,49555.9,NGN,Active,2010-04-13
100797,5061,Current,130175.62,NGN,Active,2010-10-13
100798,7453,Fixed,123832.79,NGN,Active,2010-12-15
100799,5115,Current,345149.08,NGN,Active,2019-11-30
100800,7384,Savings,182743.98,NGN,Active,2022-04-08
100801,9649,Savings,1665937.23,NGN,Active,2020-02-28
100802,9266,Savings,71390.48,NGN,Active,2015-09-04
100803,9428,Savings,437796.99,NGN,Dormant,2014-09-29
100804,4698,Savings,84562.86,NGN,Active,2011-02-14
100805,4485,Current,27943.55,NGN,Active,2011-02-13
100806,7437,Savings,781744.93,NGN,Active,2012-09-26
100807,3367,Savings,1277966.27,NGN,Active,2024-12-27
100808,4525,Current,255502.52,NGN,Active,2024-01-14
100809,2065,Savings,81379.84,NGN,Active,2018-03-29
100810,4539,Savings,46519.69,NGN,Closed,2018-09-14
100811,3427,Current,301542.21,NGN,Dormant,2020-03-16
100812,1017,Fixed,15686.12,NGN,Dormant,2012-12-06
100813,2018,Current,424602.75,NGN,Active,2011-12-01
100814,5691,Savings,102778.09,NGN,Active,2022-08-12
100815,7649,Savings,100375.38,NGN,Active,2024-08-06
100816,2426,Savings,49990.8,NGN,Active,2016-01-04
100817,4227,Current,33491.66,NGN,Active,2021-02-22
100818,4497,Current,152671.08,NGN,Closed,2018-05-25
100819,4219,Savings,201806.25,NGN,Active,2010-06-11
100820,9112,Current,147134.07,NGN,Closed,2020-05-26
100821,3835,Current,542648.02,NGN,Active,2020-12-28
100822,7360,Savings,173840.09,NGN,Active,2012-01-30
100823,4170,Savings,357587.45,NGN,Active,2020-08-04
100824,7547,Current,32352.21,NGN,Active,2010-05-12
100825,3544,Savings,100098.96,NGN,Active,2024-09-08
100826,8303,Current,832227.71,NGN,Active,2019-10-04
100827,2225,Savings,473955.5,NGN,Dormant,2021-10-12
100828,3092,Savings,234920.24,NGN,Active,2014-02-10
100829,2253,Current,107318.15,NGN,Active,2014-04-13
100830,1991,Current,58113.41,NGN,Active,2018-07-11
100831,5153,Savings,90890.19,NGN,Active,2011-04-17
100832,2128,Current,328151.69,NGN,Active,2023-10-18
100833,9760,Current,18377.89,NGN,Dormant,2021-09-13
100834,2174,Savings,1172371.32,NGN,Dormant,2014-11-07
100835,4604,Fixed,635849.11,NGN,Active,2013-05-13
100836,2423,Savings,620018.89,NGN,Active,2018-06-11
100837,7133,Fixed,319993.55,NGN,Dormant,2017-06-04
100838,4630,Savings,183277.33,NGN,Dormant,2017-06-07
100839,4314,Current,246611.78,NGN,Active,2022-05-28
100840,4378,Savings,108808.39,NGN,Active,2020-06-28
100841,4401,Fixed,1672036.33,NGN,Active,2010-10-25
100842,4758,Savings,139756.15,NGN,Active,2020-12-07
100843,1219,Savings,96449.24,NGN,Active,2012-03-23
100844,1450,Current,121537.47,NGN,Closed,2022-05-30
100845,1588,Savings,73456.9,NGN,Active,2023-11-25
100846,3985,Current,396306.49,NGN,Active,2019-10-08
100847,4750,Savings,91954.07,NGN,Active,2010-04-12
100848,6848,Savings,141714.03,NGN,Active,2019-03-18
100849,7838,Current,707842.66,NGN,Dormant,2014-03-15
100850,397,Savings,528555.44,NGN,Active,2013-03-11
100851,744,Current,52775.06,NGN,Active,2014-06-05
100852,5280,Savings,596500.55,NGN,Dormant,2012-10-22
100853,9646,Savings,34266.43,NGN,Dormant,2021-02-09
100854,2018,Savings,31217.43,NGN,Active,2015-10-30
100855,3612,Savings,113634.61,NGN,Active,2018-02-24
100856,2323,Current,224633.23,NGN,Active,2017-05-12
100857,2632,Savings,127123.55,NGN,Active,2023-06-02
100858,362,Savings,263763.31,NGN,Dormant,2023-03-24
100859,400,Fixed,107546.71,NGN,Active,2018-05-10
100860,3655,Savings,16894.52,NGN,Closed,2018-05-09
100861,8987,Current,131965.64,NGN,Closed,2024-06-11
100862,563,Fixed,30556.96,NGN,Active,2010-01-18
100863,7803,Current,163318.89,NGN,Active,2015-06-15
100864,2065,Savings,41020.71,NGN,Closed,2024-06-18
100865,8412,Current,287521.07,NGN,Active,2010-12-05
100866,2632,Savings,722261.88,NGN,Active,2010-07-06
100867,2017,Savings,24295.95,NGN,Closed,2024-09-15
100868,626,Fixed,17221.83,NGN,Active,2013-04-10
100869,9857,Savings,116958.36,NGN,Active,2019-04-02
100870,3342,Current,563711.17,NGN,Active,2012-10-02
100871,9095,Savings,193221.74,NGN,Active,2014-12-09
100872,64,Savings,101789.18,NGN,Active,2011-05-13
100873,1928,Savings,49843.6,NGN,Active,2013-09-11
100874,9142,Fixed,360710.94,NGN,Active,2017-05-24
