transaction_id,account_id,transaction_date,transaction_type,amount,channel
500504,111490,2023-06-26,Transfer,207013.82,POS
500505,101625,2023-05-08,Transfer,23656.23,Mobile
500506,111311,2022-08-06,Withdrawal,78395.28,Mobile
500507,109774,2023-12-20,Transfer,87720.56,ATM
500508,112119,2023-03-10,Transfer,80418.94,Branch
500509,109547,2022-06-05,Transfer,36629.47,Mobile
500510,108134,2022-09-03,Transfer,18343.23,POS
500511,108244,2024-01-03,Withdrawal,27894.42,ATM
500512,111211,2024-07-12,Deposit,23935.65,Mobile
500513,108749,2024-01-11,Deposit,46592.27,ATM
500514,112415,2022-12-25,Transfer,38955.21,Mobile
500515,100244,2025-01-17,Withdrawal,19852.54,Mobile
500516,111388,2023-01-20,Deposit,60197.89,Mobile
500517,100224,2023-12-21,Transfer,11205.64,ATM
500518,110739,2023-08-24,Withdrawal,6068.45,ATM
500519,112881,2022-05-02,Deposit,54921.13,ATM
500520,101077,2023-05-25,Transfer,33324.33,Branch
500521,102875,2025-01-15,Transfer,38754.68,ATM
500522,114067,2025-04-14,Transfer,11037.07,POS
500523,105787,2024-07-30,Withdrawal,15329.59,Mobile
500524,107854,2024-09-19,Transfer,44132.67,POS
500525,101536,2022-06-14,Withdrawal,24554.1,Mobile
500526,106174,2023-07-25,Withdrawal,92260.4,POS
500527,108393,2023-05-04,Deposit,42761.41,ATM
500528,112482,2023-01-09,Withdrawal,69813.02,POS
500529,108473,2023-10-11,Transfer,95073.28,ATM
500530,111386,2023-11-12,Transfer,108037.07,Mobile
500531,111180,2023-03-09,Withdrawal,47275.14,Mobile
500532,114230,2022-09-17,Deposit,69913.26,ATM
500533,106993,2023-08-05,Transfer,84947.61,POS
500534,104799,2023-01-19,Withdrawal,18172.38,Mobile
500535,113020,2024-02-22,Withdrawal,33620.6,ATM
500536,113296,2024-08-21,Deposit,6979.11,ATM
500537,107396,2023-11-03,Withdrawal,16666.43,Mobile
500538,112851,2024-07-12,Withdrawal,20146.14,POS
500539,114182,2022-08-16,Deposit,64572.62,POS
500540,104383,2022-03-02,Withdrawal,10280.4,POS
500541,111404,2025-01-13,Withdrawal,14138.15,ATM
500542,105900,2023-01-19,Deposit,14978.21,POS
500543,113076,2023-09-07,Deposit,176178.26,Mobile
500544,100305,2024-09-13,Withdrawal,29219.3,POS
500545,106221,2022-05-17,Deposit,23251.67,ATM
500546,106254,2022-06-05,Deposit,4060.78,POS
500547,108165,2024-12-19,Withdrawal,7943.24,Mobile
500548,114820,2022-05-18,Withdrawal,18795.24,POS
500549,101909,2024-03-10,Withdrawal,9087.7,Mobile
500550,114945,2022-08-27,Withdrawal,46872.23,POS
500551,104443,2022-06-14,Deposit,21662.61,Mobile
500552,100074,2024-07-05,Deposit,7435.44,POS
500553,113773,2024-03-04,Withdrawal,6942.47,Mobile
500554,109341,2024-02-03,Deposit,16890.8,POS
500555,106012,2022-12-23,Transfer,5286.11,POS
500556,103176,2023-04-21,Deposit,33686.1,POS
500557,111252,2023-04-06,Deposit,9209.8,Branch
500558,109586,2022-01-28,Withdrawal,22267.03,POS
500559,106182,2022-05-15,Deposit,32745.9,POS
500560,114837,2024-11-20,Withdrawal,88824.46,Mobile
500561,109348,2023-07-12,Withdrawal,9223.89,ATM
500562,109995,2023-11-25,Transfer,37669.34,ATM
500563,106204,2024-08-29,Withdrawal,23362.46,Mobile
500564,109540,2024-02-25,Deposit,10528.61,POS
500565,111487,2024-11-08,Withdrawal,6298.11,POS
500566,109823,2023-12-23,Withdrawal,35692.82,Mobile
500567,106716,2025-02-21,Transfer,46855.74,ATM
500568,106345,2022-12-06,Transfer,5942.72,POS
500569,112093,2022-05-22,Transfer,5869.03,Mobile
500570,102885,2022-01-07,Deposit,11785.74,Mobile
500571,102091,2024-07-17,Withdrawal,5561.47,POS
500572,107512,2022-11-21,Deposit,49296.49,Mobile
500573,108318,2022-05-18,Withdrawal,188938.93,Mobile
500574,111691,2024-01-05,Withdrawal,9436.03,POS
500575,100804,2022-08-03,Withdrawal,774.74,ATM
500576,103467,2023-05-01,Withdrawal,21666.5,Mobile
500577,100389,2025-02-07,Transfer,20181.1,POS
500578,112482,2023-06-11,Transfer,180941.92,POS
500579,100230,2024-02-10,Transfer,13078.52,POS
500580,106710,2025-01-25,Transfer,40821.72,Mobile
500581,113581,2022-10-14,Withdrawal,13694.93,ATM
500582,110636,2023-08-06,Withdrawal,16343.69,POS
500583,103088,2024-01-10,Transfer,13056.73,Mobile
500584,102854,2024-11-12,Withdrawal,28068.64,POS
500585,108779,2024-12-18,Transfer,17340.0,ATM
500586,107369,2025-01-03,Transfer,71584.61,POS
500587,100664,2024-12-14,Deposit,59087.38,Mobile
500588,112387,2024-01-08,Transfer,3935.2,Mobile
500589,100486,2024-10-13,Withdrawal,59074.81,ATM
500590,112568,2022-11-18,Withdrawal,5196.2,Branch
500591,107540,2023-09-30,Deposit,30017.06,POS
500592,106438,2024-04-27,Withdrawal,24392.4,Mobile
500593,101886,2024-01-17,Deposit,11325.71,ATM
500594,100490,2023-10-04,Withdrawal,58141.25,Mobile
500595,102211,2024-01-19,Withdrawal,67858.46,Mobile
500596,103605,2022-12-10,Deposit,3399.89,Mobile
500597,106006,2025-03-16,Withdrawal,6700.35,Mobile
500598,100756,2023-09-02,Deposit,4603.84,Mobile
500599,105777,2023-10-06,Deposit,7394.41,POS
500600,109716,2023-08-02,Transfer,8160.11,ATM
500601,102648,2025-03-31,Transfer,16681.81,ATM
500602,109664,2024-10-27,Withdrawal,36318.99,Mobile
500603,105915,2022-06-26,Deposit,53145.29,Mobile
500604,110590,2023-02-16,Transfer,7819.05,POS
500605,104217,2022-08-16,Deposit,44265.05,POS
500606,107501,2022-04-28,Deposit,145132.92,Branch
500607,113635,2023-04-01,Withdrawal,64888.87,Mobile
500608,111548,2022-02-15,Withdrawal,41177.61,Mobile
500609,113365,2025-04-13,Transfer,41951.59,POS
500610,111198,2024-03-05,Withdrawal,25632.3,ATM
500611,102966,2022-09-16,Withdrawal,27489.15,POS
500612,108466,2024-07-20,Transfer,45560.34,Mobile
500613,113346,2024-10-04,Transfer,4756.46,ATM
500614,104746,2024-06-30,Deposit,8039.61,Branch
500615,106182,2024-07-19,Withdrawal,11796.82,ATM
500616,103541,2025-03-18,Transfer,17532.11,ATM
500617,111194,2023-03-05,Transfer,7397.82,Mobile
500618,112222,2024-05-03,Deposit,97705.72,ATM
500619,114241,2024-07-15,Withdrawal,59048.87,Mobile
500620,103480,2023-11-11,Transfer,341427.56,Branch
500621,100525,2023-05-07,Transfer,14385.39,POS
500622,107296,2025-02-24,Withdrawal,13010.72,Mobile
500623,114503,2025-03-17,Deposit,12680.51,Mobile
500624,103313,2022-11-28,Withdrawal,52380.22,Mobile
500625,110603,2024-04-05,Deposit,114646.59,Mobile
500626,101239,2022-02-25,Withdrawal,6508.35,ATM
500627,101695,2023-09-01,Deposit,13261.24,ATM
500628,102792,2024-02-27,Deposit,4521.3,Mobile
500629,113962,2023-05-05,Withdrawal,32946.89,POS
500630,106081,2022-07-01,Transfer,10995.04,POS
500631,106402,2023-08-28,Withdrawal,6583.15,POS
500632,105762,2022-02-25,Transfer,5212.65,Mobile
500633,107411,2023-06-07,Deposit,9480.54,Mobile
500634,113081,2023-07-01,Transfer,22930.05,ATM
500635,107774,2024-12-11,Withdrawal,64495.88,Mobile
500636,108336,2023-11-07,Deposit,10323.01,ATM
500637,101151,2023-02-13,Withdrawal,29424.59,ATM
500638,103668,2023-11-14,Transfer,10846.49,Mobile
500639,101233,2023-11-05,Transfer,5276.39,POS
500640,110118,2023-07-27,Withdrawal,106408.24,POS
500641,107800,2022-07-17,Transfer,141480.7,POS
500642,111334,2024-12-04,Transfer,203450.8,ATM
500643,103585,2024-06-25,Deposit,8440.93,Mobile
500644,114381,2023-03-02,Withdrawal,21645.79,Mobile
500645,103032,2023-02-16,Deposit,8232.08,POS
500646,109578,2022-10-18,Withdrawal,6722.61,Mobile
500647,105390,2024-03-20,Transfer,51669.25,POS
500648,108184,2024-06-03,Withdrawal,14816.21,Mobile
500649,101051,2025-01-20,Deposit,15795.79,Mobile
500650,109198,2022-03-07,Deposit,47782.33,ATM
500651,111469,2024-05-26,Withdrawal,13769.84,Branch
500652,108615,2023-08-11,Transfer,5176.27,Branch
500653,110830,2023-05-11,Deposit,104691.1,POS
500654,111392,2023-10-08,Transfer,32618.67,Mobile
500655,102264,2025-02-11,Deposit,67993.34,ATM
500656,103337,2022-10-24,Deposit,6959.58,Mobile
500657,104118,2022-04-11,Transfer,51535.86,Mobile
500658,107331,2022-10-06,Deposit,30498.51,POS
500659,107397,2022-03-17,Transfer,15430.41,Mobile
500660,108886,2023-05-03,Deposit,101622.88,POS
500661,112937,2022-03-15,Withdrawal,20570.84,POS
500662,104721,2022-03-12,Withdrawal,18930.46,Branch
500663,111439,2025-04-07,Withdrawal,26308.07,ATM
500664,101114,2023-01-12,Withdrawal,13521.31,ATM
500665,103012,2024-03-20,Withdrawal,14405.98,Mobile
500666,112369,2024-10-18,Deposit,12619.93,Branch
500667,106818,2024-04-11,Deposit,15756.96,Branch
500668,108669,2022-06-18,Deposit,15877.78,Mobile
500669,107379,2024-08-20,Withdrawal,37937.32,POS
500670,105485,2023-11-17,Withdrawal,10341.01,POS
500671,100226,2023-12-13,Transfer,19861.05,ATM
500672,114025,2023-10-01,Transfer,9484.29,POS
500673,114784,2024-10-17,Withdrawal,161879.98,POS
500674,111019,2024-06-29,Withdrawal,102773.05,POS
500675,106222,2024-02-14,Transfer,75627.89,Mobile
500676,107417,2023-06-08,Transfer,15934.55,POS
500677,113148,2024-12-24,Transfer,6996.41,POS
500678,109322,2024-12-10,Withdrawal,21275.9,ATM
500679,113605,2024-01-07,Transfer,5991.44,Branch
500680,109660,2023-05-24,Deposit,11188.99,POS
500681,101724,2023-01-08,Deposit,22942.92,POS
500682,100059,2025-03-17,Deposit,18315.41,Mobile
500683,104947,2025-02-09,Withdrawal,2914.9,Mobile
500684,111902,2022-09-13,Deposit,38413.72,POS
500685,110024,2023-07-09,Transfer,1854.29,Mobile
500686,106828,2024-12-12,Transfer,6462.9,POS
500687,100190,2024-04-18,Withdrawal,3487.44,POS
500688,112401,2024-12-14,Withdrawal,56908.69,Branch
500689,109290,2024-03-25,Deposit,7191.07,Mobile
500690,102724,2024-09-20,Deposit,2901.52,POS
500691,103773,2022-01-18,Deposit,76456.46,ATM
500692,110320,2024-02-04,Transfer,160793.17,Mobile
500693,108463,2023-01-01,Withdrawal,63554.7,Mobile
500694,109810,2022-12-26,Withdrawal,41374.86,ATM
500695,104614,2022-07-30,Withdrawal,6053.82,ATM
500696,102543,2023-02-08,Deposit,3392.99,ATM
500697,103626,2025-03-29,Deposit,5857.68,Mobile
500698,111711,2025-01-03,Transfer,14838.0,Mobile
500699,112653,2023-12-24,Transfer,55525.01,POS
500700,107792,2024-11-22,Transfer,2893.21,ATM
500701,107531,2024-02-20,Transfer,7473.15,POS
500702,113399,2022-08-12,Deposit,13500.15,ATM
500703,108797,2022-01-05,Withdrawal,4356.53,ATM
500704,112655,2025-03-15,Transfer,27035.21,Mobile
500705,109967,2024-10-05,Withdrawal,10279.43,ATM
500706,110711,2023-07-05,Deposit,10280.42,ATM
500707,110271,2025-02-18,Withdrawal,4683.97,POS
500708,111611,2022-10-28,Transfer,38049.17,Mobile
500709,113603,2024-04-12,Deposit,16405.92,Mobile
500710,113818,2024-07-04,Deposit,55931.19,ATM
500711,100539,2025-04-12,Withdrawal,24931.81,ATM
500712,114754,2024-05-19,Transfer,30858.74,Mobile
500713,101817,2024-05-10,Transfer,31645.13,Mobile
500714,106469,2022-06-22,Transfer,22956.86,ATM
500715,107509,2024-06-20,Transfer,65100.97,ATM
500716,114667,2024-02-20,Transfer,299297.16,Mobile
500717,105752,2023-06-19,Deposit,81620.63,Mobile
500718,106611,2023-03-18,Deposit,4238.28,Branch
500719,104841,2024-02-11,Transfer,15820.24,ATM
500720,104048,2024-12-21,Deposit,13863.01,POS
500721,103689,2022-05-23,Transfer,35739.28,ATM
500722,102095,2022-01-11,Deposit,66220.38,Mobile
500723,102872,2022-10-05,Deposit,3794.51,ATM
500724,112966,2023-11-01,Withdrawal,24674.94,ATM
500725,113210,2023-10-20,Deposit,90335.87,ATM
500726,101820,2023-12-10,Deposit,10220.64,POS
500727,103542,2025-03-30,Deposit,227664.95,POS
500728,110055,2023-03-18,Transfer,6419.32,POS
500729,102689,2023-01-05,Withdrawal,29486.76,POS
500730,109641,2022-11-06,Deposit,38917.48,Mobile
500731,110869,2023-09-25,Deposit,20708.28,POS
500732,107344,2023-02-09,Deposit,7308.52,Mobile
500733,114541,2023-04-16,Deposit,58000.78,ATM
500734,110705,2022-05-24,Transfer,11835.58,Mobile
500735,104969,2024-09-13,Transfer,23212.2,Mobile
500736,100341,2024-02-20,Withdrawal,85306.3,POS
500737,105969,2024-05-06,Transfer,2768.55,ATM
500738,109812,2025-01-25,Transfer,72598.85,Mobile
500739,113022,2024-09-03,Deposit,78598.68,Mobile
500740,103227,2024-01-25,Withdrawal,32922.45,Mobile
500741,105083,2024-01-22,Transfer,9497.75,Mobile
500742,101324,2023-12-23,Withdrawal,11289.01,POS
500743,111689,2022-03-21,Transfer,72988.93,ATM
500744,112777,2022-01-27,Deposit,50305.3,ATM
500745,104001,2023-06-20,Transfer,5455.76,ATM
500746,107297,2023-10-26,Transfer,38415.06,Mobile
500747,102827,2022-11-17,Transfer,54836.72,Mobile
500748,108584,2025-03-29,Deposit,36831.7,POS
500749,100739,2024-09-05,Deposit,20916.79,ATM
500750,113504,2023-08-08,Deposit,78204.77,Mobile
500751,108506,2024-07-06,Deposit,31233.77,Mobile
500752,103644,2024-04-03,Deposit,84397.33,Mobile
500753,113342,2023-06-20,Withdrawal,2488.03,POS
500754,103045,2024-11-19,Withdrawal,10712.37,ATM
500755,110292,2025-03-09,Deposit,6658.08,ATM
500756,106952,2023-10-14,Deposit,29259.34,Mobile
500757,105884,2024-11-10,Deposit,12828.57,POS
500758,101923,2024-02-18,Transfer,27735.12,ATM
500759,106559,2022-03-26,Transfer,87720.71,ATM
500760,105184,2022-01-25,Deposit,26326.66,Branch
500761,113929,2025-01-03,Withdrawal,12608.7,Mobile
500762,104070,2024-09-27,Deposit,19531.11,Branch
500763,108644,2022-01-17,Withdrawal,4656.78,Branch
500764,110564,2024-09-19,Withdrawal,4673.86,ATM
500765,109544,2024-09-06,Transfer,58852.0,ATM
500766,102724,2024-05-07,Deposit,26507.42,Mobile
500767,108194,2023-03-16,Withdrawal,14562.56,Mobile
500768,106787,2024-01-30,Transfer,20954.26,Mobile
500769,101455,2023-03-24,Withdrawal,9160.54,Mobile
500770,107552,2023-03-13,Transfer,24914.08,Mobile
500771,112639,2022-01-15,Withdrawal,27601.55,POS
500772,104283,2024-09-20,Transfer,74634.15,Mobile
500773,105130,2024-03-19,Transfer,28629.23,ATM
500774,103056,2022-07-03,Withdrawal,4292.74,Mobile
500775,102970,2022-02-01,Deposit,14021.72,POS
500776,106519,2022-02-19,Transfer,51997.9,POS
500777,103842,2022-01-21,Transfer,24240.94,Branch
500778,101294,2023-04-11,Deposit,29043.33,POS
500779,107170,2025-03-05,Deposit,12485.89,Mobile
500780,102878,2024-07-03,Deposit,66671.83,Mobile
500781,111794,2022-11-10,Deposit,16527.78,Mobile
500782,111611,2024-07-05,Transfer,5100.82,Mobile
500783,105513,2023-07-21,Withdrawal,8266.9,Branch
500784,102620,2022-02-04,Deposit,170807.45,Mobile
500785,103125,2022-02-20,Transfer,26658.47,Mobile
500786,105472,2024-05-02,Transfer,2284.78,Mobile
500787,105115,2023-11-01,Withdrawal,118734.06,Branch
500788,101675,2022-12-29,Withdrawal,5503.48,POS
500789,103006,2022-05-11,Withdrawal,21117.23,ATM
500790,111873,2024-07-14,Transfer,12872.13,Mobile
500791,105612,2025-03-01,Withdrawal,24974.62,Mobile
500792,107570,2024-04-10,Withdrawal,23123.85,Mobile
500793,106552,2024-06-06,Transfer,15429.08,ATM
500794,103980,2022-06-04,Deposit,13415.22,POS
500795,109679,2024-10-25,Transfer,37077.01,POS
500796,103006,2024-10-07,Deposit,14500.21,Mobile
500797,111392,2023-03-13,Transfer,5469.45,ATM
500798,114037,2023-09-29,Deposit,40351.64,ATM
500799,108432,2022-08-29,Withdrawal,56433.09,Branch
500800,109734,2024-03-02,Deposit,22235.99,POS
500801,103814,2024-10-17,Transfer,5672.01,POS
500802,107290,2024-10-19,Deposit,33402.21,POS
500803,101810,2025-02-11,Transfer,16094.57,POS
500804,106230,2024-10-13,Transfer,62030.18,POS
500805,112000,2025-02-27,Withdrawal,51687.38,Mobile
500806,108255,2024-10-10,Deposit,53183.96,ATM
500807,104389,2023-05-26,Withdrawal,24696.3,Branch
500808,101479,2023-12-05,Deposit,17798.21,Mobile
500809,110547,2023-02-21,Transfer,20975.43,POS
500810,100532,2024-04-18,Deposit,10834.65,Branch
500811,102253,2025-04-06,Withdrawal,28586.66,Mobile
500812,109917,2022-09-21,Transfer,2202.36,Mobile
500813,109636,2025-03-30,Deposit,3982.92,POS
500814,114493,2023-05-30,Withdrawal,26104.06,Mobile
500815,105419,2023-08-27,Transfer,25966.99,Mobile
500816,104716,2024-10-28,Deposit,132641.86,POS
500817,113696,2023-01-29,Deposit,33155.65,ATM
500818,105698,2024-08-12,Transfer,7790.16,POS
500819,114444,2023-12-27,Deposit,25729.0,POS
500820,100413,2024-06-21,Transfer,44925.14,Mobile
500821,103347,2023-04-18,Transfer,54916.32,ATM
500822,103234,2022-11-11,Withdrawal,14962.32,ATM
500823,113448,2023-05-16,Deposit,9481.15,Branch
500824,112795,2024-03-29,Transfer,97491.39,ATM
500825,109696,2022-03-17,Transfer,12318.3,Mobile
500826,100205,2022-07-31,Transfer,4441.05,Mobile
500827,114482,2024-01-07,Deposit,20789.65,Mobile
500828,111524,2025-02-14,Withdrawal,28342.53,POS
500829,114226,2022-08-18,Transfer,35576.69,ATM
500830,106392,2025-04-04,Transfer,7988.01,POS
500831,113167,2022-05-12,Withdrawal,51735.16,Mobile
500832,109422,2025-03-17,Transfer,7730.52,Mobile
500833,104335,2023-07-01,Withdrawal,9576.06,Mobile
500834,104606,2025-02-21,Transfer,8905.61,POS
500835,112848,2023-01-21,Withdrawal,6562.13,ATM
500836,106920,2025-01-30,Transfer,413673.06,Mobile
500837,109747,2022-06-17,Deposit,37525.39,POS
500838,104760,2023-08-01,Deposit,27779.61,Mobile
500839,107039,2022-08-20,Withdrawal,83104.97,Mobile
500840,106449,2024-09-27,Deposit,11323.57,Mobile
500841,103704,2024-06-02,Deposit,8257.57,Mobile
500842,108592,2022-05-25,Transfer,26602.61,Mobile
500843,109782,2023-06-28,Transfer,16374.42,Mobile
500844,103905,2023-05-05,Withdrawal,38743.96,POS
500845,105165,2022-02-27,Transfer,80366.64,ATM
500846,103343,2023-11-19,Deposit,44289.35,Branch
500847,102569,2022-03-21,Deposit,15604.87,POS
500848,100682,2022-08-26,Deposit,150473.54,Mobile
500849,103154,2022-03-12,Transfer,37607.14,Mobile
500850,102820,2025-02-01,Deposit,36022.38,POS
500851,111178,2022-09-21,Deposit,26275.09,Mobile
500852,102742,2024-03-28,Transfer,33565.71,ATM
500853,112986,2024-10-15,Deposit,15123.88,Mobile
500854,114582,2023-11-04,Deposit,7148.66,ATM
500855,108441,2023-09-21,Deposit,55154.14,Mobile
500856,104224,2023-10-25,Withdrawal,11762.88,Mobile
500857,106341,2024-01-15,Transfer,91565.16,Mobile
500858,101927,2023-05-12,Deposit,12928.23,Mobile
500859,111826,2025-04-09,Withdrawal,70110.77,ATM
500860,100194,2024-04-14,Transfer,33287.86,POS
500861,101987,2024-11-03,Transfer,12590.45,POS
500862,113185,2023-05-29,Deposit,23259.83,POS
500863,101170,2023-03-30,Transfer,38568.55,ATM
500864,112423,2023-03-17,Withdrawal,27452.62,Mobile
500865,114830,2024-09-05,Transfer,16964.48,Mobile
500866,104086,2023-09-14,Deposit,85085.12,ATM
500867,102488,2022-02-03,Withdrawal,27656.96,Mobile
500868,101158,2022-11-13,Transfer,9153.46,ATM
500869,112962,2024-12-27,Withdrawal,317150.39,POS
500870,104068,2022-07-06,Transfer,59009.69,Branch
500871,109259,2024-11-08,Deposit,101776.44,POS
500872,114789,2024-12-09,Withdrawal,53105.94,Mobile
500873,106889,2023-02-18,Withdrawal,22387.96,POS
500874,103477,2023-10-18,Transfer,11556.44,POS
500875,103954,2023-07-05,Deposit,38114.56,Mobile
500876,110839,2023-08-08,Transfer,9499.85,ATM
500877,110236,2022-07-26,Withdrawal,32273.66,POS
500878,110723,2023-11-10,Deposit,82831.6,ATM
500879,111393,2024-12-10,Deposit,85932.17,ATM
500880,110795,2024-03-02,Withdrawal,66853.1,Mobile
500881,105307,2024-11-30,Transfer,6124.02,POS
500882,114755,2023-04-17,Withdrawal,7137.95,ATM
500883,112691,2022-02-04,Transfer,29823.56,Branch
500884,105942,2022-08-07,Deposit,35691.7,ATM
500885,100698,2024-07-24,Withdrawal,117883.14,POS
500886,111327,2024-02-23,Withdrawal,19672.51,POS
500887,112510,2024-10-16,Transfer,7823.02,Mobile
500888,111178,2023-03-27,Deposit,26913.12,Mobile
500889,102566,2024-03-05,Withdrawal,40364.24,ATM
500890,103562,2025-03-13,Transfer,12907.27,Branch
500891,105814,2024-12-27,Withdrawal,7954.65,Mobile
500892,114943,2024-01-11,Withdrawal,30867.8,Mobile
500893,114716,2024-10-14,Transfer,3958.52,Mobile
500894,105036,2023-12-23,Deposit,12917.29,ATM
500895,106843,2023-09-21,Deposit,61113.83,Mobile
500896,114606,2024-07-05,Deposit,25392.24,POS
500897,114864,2024-08-23,Deposit,29172.64,Mobile
500898,102681,2022-09-20,Transfer,12819.8,Mobile
500899,107581,2022-04-28,Transfer,8518.75,Mobile
500900,112135,2025-03-10,Transfer,3118.75,ATM
500901,114954,2022-12-19,Transfer,9379.16,Mobile
500902,105864,2024-11-29,Withdrawal,43247.76,Mobile
500903,111603,2025-02-19,Withdrawal,24635.68,ATM
500904,104157,2025-04-12,Withdrawal,7728.9,POS
500905,108405,2022-06-11,Transfer,117954.65,Mobile
500906,110337,2022-11-29,Deposit,33275.34,Mobile
500907,103934,2023-12-28,Transfer,18906.68,Branch
500908,100526,2022-01-12,Withdrawal,12054.44,Mobile
500909,107071,2022-04-17,Deposit,36766.33,ATM
500910,108154,2023-02-24,Transfer,29799.55,Mobile
500911,111959,2023-09-12,Transfer,23454.79,Mobile
500912,110770,2022-07-12,Withdrawal,6710.81,ATM
500913,111780,2025-03-15,Transfer,89016.37,Mobile
500914,100932,2022-02-14,Transfer,19205.79,POS
500915,112365,2023-03-07,Deposit,199960.74,POS
500916,107989,2023-05-15,Transfer,9485.0,POS
500917,106117,2024-04-29,Transfer,7692.77,POS
500918,109738,2023-01-22,Withdrawal,11033.96,Mobile
500919,107390,2024-09-12,Withdrawal,7791.9,ATM
500920,100639,2022-06-18,Withdrawal,11452.42,POS
500921,100186,2022-01-29,Deposit,12802.33,Mobile
500922,110812,2022-06-12,Transfer,9622.74,POS
500923,103561,2022-09-03,Deposit,19827.75,Mobile
500924,113706,2024-03-31,Withdrawal,33464.53,Mobile
500925,113802,2022-04-28,Deposit,50178.31,Mobile
500926,113676,2023-07-14,Transfer,80986.03,ATM
500927,113736,2023-03-13,Deposit,45353.18,POS
500928,112520,2023-08-13,Withdrawal,19979.23,Mobile
